age,height,weight,throws,brk,pitches,starter,before,TJ,diff,S
33,75,225,L,9.682382717769366,461,FALSE,93.724882629108,0,-1.8033982541079894,TRUE
34,75,225,L,10.26110848094847,970,FALSE,92.27070938215104,0,NA,FALSE
35,75,225,L,9.985678408629894,993,FALSE,91.45351089588378,0,-0.30351089588378954,TRUE
36,75,225,L,9.790996102889395,727,FALSE,91.97010676156583,0,NA,FALSE
37,75,225,L,9.978691013525511,723,FALSE,91.921484375,0,NA,FALSE
39,75,225,L,7.878062681989684,467,FALSE,91.14999999999999,0,NA,FALSE
31,72,185,R,7.122805020795474,394,TRUE,85.4723076923077,0,NA,FALSE
32,75,205,L,11.376858728569157,3257,TRUE,90.83019323671498,0,0.7498837603976227,TRUE
33,75,205,L,10.765228976651574,3506,TRUE,91.27953321364451,0,-0.6208241066595406,TRUE
34,75,205,L,10.461735487914849,2981,TRUE,91.35806737588652,0,-1.6372620067590162,TRUE
35,75,205,L,10.887135322095535,3425,TRUE,91.56011834319527,0,NA,FALSE
36,75,205,L,10.65880486508788,3087,TRUE,91.5800769971126,0,NA,FALSE
37,75,205,L,10.758519356901239,3272,TRUE,90.65870910698497,0,NA,FALSE
38,75,205,L,11.303651176809497,1272,TRUE,89.7208053691275,0,NA,FALSE
36,81,240,L,10.561301416220301,2185,TRUE,87.82535328345801,0,NA,FALSE
37,81,240,L,9.871889028312234,1639,TRUE,87.63851944792972,0,NA,FALSE
38,81,240,L,10.189596374106689,1210,TRUE,87.89485420240136,0,NA,FALSE
39,81,240,L,9.880097931628107,215,FALSE,87.40925925925927,0,NA,FALSE
35,75,195,R,8.266729175181545,1003,FALSE,89.93125,0,NA,FALSE
36,75,195,R,7.83764590641747,622,FALSE,90.25724907063197,0,NA,FALSE
30,78,195,R,8.944517247590428,533,TRUE,91.94620060790274,0,NA,FALSE
31,73,205,R,9.652673325715293,2919,TRUE,93.49757009345794,0,-0.705973454802475,TRUE
32,73,205,R,9.786342050087809,3336,TRUE,92.44516363636365,0,-0.043393724859228655,TRUE
33,73,205,R,8.833903399980391,3224,TRUE,92.42289336316182,0,-0.30437484464329145,TRUE
34,73,205,R,9.04092100782312,3302,TRUE,92.44935842600513,0,-0.9703261679406125,TRUE
35,73,205,R,8.339216601164201,2884,TRUE,92.79159663865546,0,NA,FALSE
36,73,205,R,8.825609955570343,3369,TRUE,92.40176991150442,0,NA,FALSE
37,73,205,R,9.296746689606298,3214,TRUE,92.11851851851853,0,NA,FALSE
38,73,205,R,9.049309938547635,2478,TRUE,91.47903225806452,0,NA,FALSE
30,76,225,R,11.267842222940248,1346,TRUE,91.78214285714286,0,-0.8866345829111708,TRUE
31,76,225,R,9.495306443684823,746,TRUE,91.78554421768708,0,-1.9338775510204016,TRUE
33,76,225,R,8.30011554620797,895,TRUE,90.52108626198083,0,NA,FALSE
34,76,225,R,9.802933728599635,565,TRUE,90.89550827423169,0,0.6729383277100709,TRUE
35,76,225,R,9.325951497609276,409,TRUE,89.85166666666667,0,NA,FALSE
38,76,225,R,10.323588691114805,834,FALSE,91.56844660194176,0,NA,FALSE
29,75,190,L,10.19043736769292,628,FALSE,90.38771929824561,0,NA,FALSE
30,75,190,L,8.115960576674084,228,FALSE,89.60945945945946,0,NA,FALSE
32,74,215,R,9.502879632688222,2997,TRUE,92.37989031078611,0,NA,FALSE
33,74,215,R,9.337022966670052,2089,TRUE,91.72003642987251,0,NA,FALSE
34,74,215,R,8.909819936660455,1066,TRUE,89.97788461538462,0,NA,FALSE
29,76,225,R,8.652674438464368,522,FALSE,91.7805447470817,0,NA,FALSE
30,76,225,R,8.573819849352073,107,FALSE,91.242,0,NA,FALSE
29,74,215,R,9.263469671416482,189,FALSE,93.24,0,NA,FALSE
33,75,235,R,9.502971392908671,1268,FALSE,93.79986772486772,0,-0.2553736772486701,TRUE
34,75,235,R,9.719042241735343,1207,FALSE,93.59560853199498,0,-0.4713764500837101,TRUE
35,75,235,R,9.43869468636371,1220,FALSE,93.93810110974107,0,-1.866947263587221,TRUE
36,75,235,R,8.667218883894593,1103,FALSE,93.92251968503938,0,NA,FALSE
37,75,235,R,8.715015000738907,1203,FALSE,93.54449404761905,0,NA,FALSE
38,75,235,R,8.29699062739746,1125,FALSE,93.12423208191127,0,NA,FALSE
39,75,235,R,7.641330583397441,352,FALSE,92.07115384615385,0,NA,FALSE
31,73,210,R,9.27683633834399,528,TRUE,94.95796610169491,0,NA,FALSE
32,73,210,R,10.056567419511149,1146,FALSE,94.88263157894737,0,NA,FALSE
33,73,210,R,9.755272527437786,322,FALSE,93.27441860465116,0,NA,FALSE
29,76,200,R,8.417705354528284,967,FALSE,90.73511904761905,0,NA,FALSE
30,76,200,R,9.785286193510279,113,FALSE,88.34255319148937,0,NA,FALSE
32,75,260,R,7.528824737882924,677,TRUE,91.19709543568464,0,-1.3670803527283795,TRUE
33,75,260,R,8.174010514469554,2032,TRUE,91.49029733959311,0,-1.7652973395931184,TRUE
34,75,260,R,8.504029318458366,2637,TRUE,92.24378060724779,0,NA,FALSE
35,75,260,R,7.975037258719252,1828,TRUE,91.26398537477148,0,NA,FALSE
36,75,260,R,8.406020504756523,1971,TRUE,89.83001508295627,0,NA,FALSE
37,75,260,R,8.072538042461767,291,FALSE,89.725,0,NA,FALSE
29,74,240,L,10.715800994841418,1193,TRUE,93.7459584295612,0,NA,FALSE
30,74,240,L,10.256491752696714,462,FALSE,94.16548913043479,0,NA,FALSE
31,74,240,L,8.972104397468177,957,FALSE,94.13265602322207,0,NA,FALSE
32,74,240,L,8.615833658284476,528,FALSE,92.49078947368422,0,NA,FALSE
29,79,225,R,9.946153442297327,2799,TRUE,93.48365384615384,0,NA,FALSE
30,79,225,R,9.779487125051359,952,TRUE,92.11363636363636,0,NA,FALSE
30,72,170,L,10.573136940431061,1054,TRUE,87.74849557522124,0,NA,FALSE
31,72,170,L,9.51504466263384,194,TRUE,86.39,0,NA,FALSE
32,74,200,R,10.161724251190718,520,FALSE,90.7078313253012,0,0.2562136185190269,TRUE
33,74,200,R,10.473581363257452,230,FALSE,91.46724137931035,0,NA,FALSE
36,74,200,R,10.151515966227747,199,FALSE,90.96404494382023,0,NA,FALSE
36,73,180,R,10.348917426675456,998,FALSE,88.39046391752578,0,NA,FALSE
34,74,225,L,11.143887650090148,1058,TRUE,87.28587301587301,0,2.0089593863616244,TRUE
35,74,225,L,10.877963779515728,2953,TRUE,87.7896875,0,0.725394467213107,TRUE
36,74,225,L,10.880200626176542,2966,TRUE,87.87258064516129,0,0.6355145929339443,TRUE
37,74,225,L,9.692003171274573,1694,TRUE,88.82111872146119,0,NA,FALSE
38,74,225,L,10.29875693313019,1639,TRUE,89.29483240223463,0,NA,FALSE
39,74,225,L,9.6413497709818,688,TRUE,88.5150819672131,0,NA,FALSE
40,74,225,L,9.674761435901337,438,FALSE,88.50809523809524,0,NA,FALSE
32,73,190,R,8.510124924173796,206,FALSE,92.75641025641026,0,NA,FALSE
33,73,190,R,8.732976997869585,297,FALSE,91.76666666666667,0,NA,FALSE
31,75,230,R,8.282566067446878,3248,TRUE,88.16090909090909,0,NA,FALSE
33,76,215,R,7.34789024438891,591,FALSE,91.49925925925926,0,NA,FALSE
34,76,215,R,7.391264741303431,1436,TRUE,91.41831831831831,0,NA,FALSE
35,76,215,R,7.368364693533569,1234,TRUE,90.3887323943662,0,NA,FALSE
36,76,215,R,7.460138834335777,850,TRUE,89.08510638297872,0,NA,FALSE
31,72,200,L,10.518820187141463,154,TRUE,88.360869565217385,0,NA,FALSE
29,76,225,L,11.72613469206381,1082,TRUE,93.64246196403873,0,NA,FALSE
30,76,225,L,9.515930950083137,110,FALSE,93.0264705882353,0,NA,FALSE
31,76,225,L,8.879802055242275,363,FALSE,93.66763485477179,0,NA,FALSE
32,76,225,L,10.989005641476378,152,FALSE,93.69903846153846,0,NA,FALSE
33,76,220,L,9.768104670475129,927,FALSE,87.97565359477125,0,-1.3070821661998195,TRUE
34,76,220,L,10.17782360098059,239,FALSE,86.28344370860927,0,-0.2979736231391854,TRUE
35,76,220,L,9.409509842111051,849,FALSE,86.79532871972317,0,-1.2424892135503285,TRUE
36,76,220,L,8.775151116743052,803,FALSE,87.79764957264958,0,-3.2784785881936074,TRUE
37,76,220,L,9.073960023606762,619,FALSE,86.66857142857143,0,-2.4272599531615953,TRUE
38,76,220,L,8.800168566400348,618,FALSE,85.98547008547008,0,NA,FALSE
39,76,220,L,9.654422006199422,598,FALSE,85.55283950617284,0,NA,FALSE
40,76,220,L,8.72423993203607,544,FALSE,84.51917098445597,0,NA,FALSE
41,76,220,L,8.969484637155725,441,FALSE,84.24131147540983,0,NA,FALSE
35,75,185,R,8.68284436446216,1179,TRUE,90.55702341137123,0,NA,FALSE
36,74,200,R,8.970830032863757,981,TRUE,91.02741228070175,0,1.0925877192982512,TRUE
37,74,200,R,7.673174034765461,475,FALSE,90.7872641509434,0,-0.7258606421714688,TRUE
38,74,200,R,8.218480943475297,699,FALSE,90.53512195121951,0,NA,FALSE
39,74,200,R,7.9017555348357,740,FALSE,91.19738562091504,0,NA,FALSE
40,74,200,R,7.506947517303974,981,FALSE,92.12,0,NA,FALSE
41,74,200,R,7.2757546867501315,338,FALSE,90.06140350877193,0,NA,FALSE
38,74,200,R,10.152392221332272,507,FALSE,88.04663461538462,0,NA,FALSE
27,74,200,R,10.74236554936401,3272,TRUE,93.2851851851852,0,-0.8015358960856815,TRUE
28,74,200,R,10.257916687819167,3470,TRUE,93.60117416829745,0,-1.6601547508217323,TRUE
29,74,200,R,10.01687496169284,3440,TRUE,93.51575562700964,0,-1.6289660724781498,TRUE
30,74,200,R,8.852001852592151,2835,TRUE,92.46685714285714,0,-1.260974789915963,TRUE
31,74,200,R,9.242282688767496,3381,TRUE,92.48364928909952,0,-1.736823892274117,TRUE
32,74,200,R,8.9558545554467,2812,TRUE,91.94101941747572,0,NA,FALSE
33,74,200,R,8.638917646553876,3220,TRUE,91.88678955453149,0,NA,FALSE
34,74,200,R,8.149952758620616,3275,TRUE,91.20588235294117,0,NA,FALSE
35,74,200,R,8.733808301888285,2503,TRUE,90.7468253968254,0,NA,FALSE
29,73,190,R,10.01884997694403,2277,TRUE,91.83465346534653,0,NA,FALSE
30,73,190,R,9.252718223527788,2483,TRUE,92.1843110504775,0,NA,FALSE
31,73,190,R,9.351732017164887,1624,TRUE,90.70172786177106,0,NA,FALSE
32,73,190,R,8.057064912544138,1482,TRUE,91.75510907003444,0,NA,FALSE
30,76,210,R,7.873284654507828,140,TRUE,90.80425531914894,0,NA,FALSE
31,76,210,R,8.51792592684654,117,FALSE,90.59411764705882,0,NA,FALSE
32,76,210,R,8.542462174249334,712,TRUE,92.27991452991454,0,NA,FALSE
35,73,205,R,9.453235145805259,560,FALSE,89.46225165562913,0,-1.9751928320997223,TRUE
36,73,205,R,9.106876553076168,1157,FALSE,87.7803448275862,0,-1.558062218890555,TRUE
37,73,205,R,9.249902013839417,1077,FALSE,87.76641074856046,0,NA,FALSE
38,73,205,R,8.758106220307269,995,TRUE,86.8436559139785,0,NA,FALSE
39,73,205,R,8.795991238784774,1218,FALSE,87.48705882352941,0,NA,FALSE
40,73,205,R,8.260897000282842,391,FALSE,86.22228260869565,0,NA,FALSE
28,74,230,L,8.508168053689081,505,TRUE,88.78823529411765,0,NA,FALSE
29,74,230,L,8.087690259074044,614,TRUE,89.16153846153846,0,NA,FALSE
30,74,230,L,8.412732554304267,1260,TRUE,88.29690346083788,0,NA,FALSE
31,74,230,L,7.575332200286907,1235,TRUE,87.54896373056995,0,NA,FALSE
31,74,185,L,7.280062894310586,755,FALSE,87.4945238095238,0,NA,FALSE
31,74,210,L,9.89055531752393,435,FALSE,90.770796460177,0,NA,FALSE
26,78,245,L,9.083138545177162,447,TRUE,90.7127659574468,0,NA,FALSE
33,78,245,L,7.868419517097637,375,FALSE,91.69850746268656,0,NA,FALSE
34,78,245,L,7.065082093017165,126,FALSE,90.97051282051282,0,NA,FALSE
27,74,210,R,9.950576785057441,815,TRUE,90.21563342318059,0,-0.54896675651392,TRUE
28,74,210,R,9.54960307042664,1140,TRUE,89.9596261682243,0,-1.8379595015576342,TRUE
31,74,210,R,8.238602317668866,426,TRUE,89.66666666666667,0,NA,FALSE
32,74,210,R,8.413538280541239,313,TRUE,88.12166666666667,0,NA,FALSE
28,77,190,R,8.38375470709074,1068,FALSE,93.35697674418604,0,NA,FALSE
29,77,190,R,9.624689775326456,261,FALSE,93.396875,0,NA,FALSE
30,77,190,R,8.338524540296502,656,FALSE,94.66024844720496,0,NA,FALSE
32,75,190,L,10.223734158347616,1661,TRUE,90.44610849056605,0,NA,FALSE
33,75,190,L,10.24364250436688,828,TRUE,90.78451327433628,0,NA,FALSE
30,77,215,R,8.936686967578252,3158,TRUE,90.97149817295981,0,-2.3535294229598094,TRUE
31,77,215,R,8.700279230868759,3450,TRUE,90.72608695652174,0,-1.8051778656126487,TRUE
32,77,215,R,8.211642508143624,3744,TRUE,90.8414691943128,0,-3.223612051455646,TRUE
33,77,215,R,7.523064123727048,3765,TRUE,89.86631578947369,0,-4.565704168678579,TRUE
34,77,215,R,8.136465089830402,2942,TRUE,88.61796875,0,NA,FALSE
35,77,215,R,8.497485142205237,2775,TRUE,88.92090909090909,0,NA,FALSE
36,77,215,R,8.105756737996316,3092,TRUE,87.61785714285715,0,NA,FALSE
37,77,215,R,8.62854871730945,2905,TRUE,85.30061162079511,0,NA,FALSE
29,74,180,R,10.66673630553553,986,TRUE,89.93579545454546,0,NA,FALSE
30,74,180,R,11.868211365680168,203,TRUE,88.69929078014185,0,NA,FALSE
31,74,180,R,10.409994345640353,361,TRUE,88.50886699507389,0,NA,FALSE
27,74,215,R,10.093423511455848,2955,TRUE,94.21410852713177,0,-0.8980445493849061,TRUE
28,74,215,R,9.023670654270743,3458,TRUE,94.49916049382715,0,-1.5281027391224171,TRUE
29,74,215,R,8.128735188147958,3341,TRUE,94.43126843657816,0,-1.7095493268314357,TRUE
30,74,215,R,7.868625344051111,3237,TRUE,94.39979123173278,0,-0.9669756977521899,TRUE
31,74,215,R,7.3505528636135145,3039,TRUE,93.31606397774686,0,-1.8088941664261142,TRUE
32,74,215,R,6.939870122222339,2963,TRUE,92.97105775470473,0,0.14221497256799864,TRUE
33,74,215,R,7.923824652067905,2490,TRUE,92.72171910974673,0,NA,FALSE
34,74,215,R,6.916953472483871,871,FALSE,93.43281553398059,0,NA,FALSE
35,74,215,R,6.579399982101792,1401,TRUE,91.50716981132075,0,NA,FALSE
36,74,215,R,8.249766909775971,1127,TRUE,93.11327272727273,0,NA,FALSE
29,76,220,R,10.896496861702447,2500,TRUE,92.29298531810767,0,NA,FALSE
30,76,220,R,10.860685101502305,1376,TRUE,91.31859410430839,0,-0.4719274376417246,TRUE
34,76,220,R,9.750009049403976,145,FALSE,90.84666666666666,0,NA,FALSE
30,72,220,L,10.174993320762704,396,FALSE,86.92543859649123,0,NA,FALSE
28,74,175,R,8.69255005735211,3363,TRUE,94.78643216080403,0,-3.1494242867882747,TRUE
29,74,175,R,8.746437703189763,2293,TRUE,92.30959349593496,0,-0.021799196058879033,TRUE
30,74,175,R,8.330319562313345,3446,TRUE,92.40362723214285,0,-0.12098095554711108,TRUE
31,74,175,R,7.6449585893608525,3446,TRUE,92.72836661546339,0,-0.2350410885313039,TRUE
32,74,175,R,7.161395649724856,2928,TRUE,91.63700787401575,0,1.0755822899186853,TRUE
33,74,175,R,7.511844974516925,3257,TRUE,92.28779429987608,0,NA,FALSE
34,74,175,R,7.497606584107051,2978,TRUE,92.28264627659574,0,NA,FALSE
35,74,175,R,7.62117955713477,1673,TRUE,92.49332552693208,0,NA,FALSE
36,74,175,R,7.946254635877499,2977,TRUE,92.71259016393444,0,NA,FALSE
30,76,215,R,9.756603463532496,479,TRUE,91.01832669322708,0,NA,FALSE
30,75,200,R,7.863488453349729,1919,TRUE,88.73333333333333,0,1.7621783363255474,TRUE
31,75,200,R,8.245956022637625,3120,TRUE,91.10936395759718,0,-0.5880873618525015,TRUE
32,75,200,R,8.494778634065458,2491,TRUE,90.39496981891348,0,-0.3761018943851724,TRUE
33,75,200,R,8.143180427315839,2353,TRUE,90.60422960725076,0,-2.7028597442370597,TRUE
34,75,200,R,8.369066394432796,2496,TRUE,90.49551166965888,0,NA,FALSE
35,75,200,R,7.870018359730311,2905,TRUE,90.52127659574468,0,NA,FALSE
36,75,200,R,8.252518719605993,2521,TRUE,90.01886792452831,0,NA,FALSE
37,75,200,R,8.262955667873621,421,TRUE,87.9013698630137,0,NA,FALSE
30,70,190,R,8.283831050017325,1090,FALSE,91.69813218390804,0,NA,FALSE
31,70,190,R,9.00812600736046,295,FALSE,90.97422222222222,0,NA,FALSE
27,70,190,R,9.142616330130705,1305,TRUE,90.2065749235474,0,2.241711680813978,TRUE
28,70,190,R,8.583195348460123,2522,TRUE,90.32959268495428,0,0.5126753562828412,TRUE
29,70,190,R,9.35580887068535,1108,FALSE,91.19816513761468,0,NA,FALSE
30,70,190,R,9.172253215889057,196,FALSE,91.99906542056074,0,NA,FALSE
31,70,190,R,8.883044163574407,1159,FALSE,92.44828660436137,0,NA,FALSE
32,70,190,R,8.192579652655853,1550,TRUE,90.84226804123712,0,NA,FALSE
32,73,190,R,8.622057729403506,227,FALSE,89.5439024390244,0,-1.4285178236397797,TRUE
33,73,190,R,9.213680420131258,967,FALSE,88.77118155619596,0,NA,FALSE
34,73,190,R,8.75142278625563,1018,FALSE,88.2786036036036,0,NA,FALSE
35,73,190,R,8.376010380450177,1081,TRUE,87.61519507186858,0,NA,FALSE
36,73,190,R,7.832495553784826,134,FALSE,88.11538461538461,0,NA,FALSE
30,72,220,R,8.92158421199277,166,FALSE,87.7925,0,NA,FALSE
30,74,230,R,8.32148489797344,305,FALSE,92.98908045977012,0,NA,FALSE
31,74,230,R,8.5605341452914,287,FALSE,93.260103626943,0,NA,FALSE
32,76,235,R,7.8781584568404,1026,FALSE,92.92374631268437,0,0.1449493394895427,TRUE
33,76,235,R,7.357812657151754,749,FALSE,92.80492170022372,0,1.1273679279563282,TRUE
34,76,235,R,7.341065920554877,1042,FALSE,92.07081481481482,0,0.5143266946191289,TRUE
35,76,235,R,7.1391612026743525,1094,FALSE,92.57077409162717,0,-1.1801266096127847,TRUE
36,76,235,R,7.981208385363953,851,FALSE,93.06869565217391,0,-2.8573687913324903,TRUE
37,76,235,R,7.968967101187684,838,FALSE,93.93228962818004,0,-2.8305947129258016,TRUE
38,76,235,R,7.505853332874607,697,FALSE,92.58514150943395,0,NA,FALSE
39,76,235,R,7.223065310677318,733,FALSE,91.39064748201439,0,NA,FALSE
40,76,235,R,7.1014852230413,532,FALSE,90.21132686084142,0,NA,FALSE
41,76,235,R,8.548634249447517,252,FALSE,91.10169491525424,0,NA,FALSE
28,76,280,L,11.671034889354955,1141,FALSE,89.84757281553398,0,NA,FALSE
29,76,280,L,10.331831542119382,1092,FALSE,90.68700564971752,0,NA,FALSE
30,76,280,L,10.9749291909324,320,FALSE,90.53750000000001,0,NA,FALSE
30,75,225,R,10.024221761471523,3125,TRUE,88.90232558139535,0,1.3818443027745388,TRUE
31,75,225,R,10.278591833694776,3230,TRUE,89.32537688442211,0,-0.054597663642880434,TRUE
32,75,225,R,9.514785314205682,2734,TRUE,89.6731441048035,0,NA,FALSE
33,75,225,R,8.761066342853223,588,TRUE,88.76323529411764,0,2.1463480392156953,TRUE
34,75,225,R,8.737468864988259,2987,TRUE,90.28416988416988,0,1.0420046124744147,TRUE
37,75,225,R,7.368435402164343,1140,TRUE,90.90958333333333,0,NA,FALSE
38,75,225,R,6.399292867587562,1278,FALSE,91.3261744966443,0,NA,FALSE
32,77,210,R,9.44828672816844,990,FALSE,92.39867374005306,0,-1.084388025767339,TRUE
33,77,210,R,9.103333701908511,554,FALSE,92.28059701492538,0,-2.379644633972987,TRUE
34,77,210,R,7.996144717269556,1065,FALSE,93.3497159090909,0,-3.23462156946826,TRUE
35,77,210,R,6.380859776882591,1060,FALSE,92.68064516129031,0,NA,FALSE
36,77,210,R,7.094438944956676,882,FALSE,91.31428571428572,0,NA,FALSE
37,77,210,R,8.19345101589281,412,FALSE,89.90095238095239,0,NA,FALSE
38,77,210,R,8.397537503393968,313,FALSE,90.11509433962264,0,NA,FALSE
29,76,225,R,11.41330934622302,1441,TRUE,94.58468550592525,0,NA,FALSE
30,76,225,R,11.066133235070554,441,FALSE,91.85505226480836,0,NA,FALSE
32,73,200,R,11.488792218574384,227,FALSE,92.73157894736842,0,NA,FALSE
30,73,205,L,7.189128033397262,505,FALSE,87.33269230769231,0,-1.5898351648351792,TRUE
34,73,205,L,6.825673815561756,142,FALSE,85.74285714285713,0,NA,FALSE
29,76,255,R,9.843151434967787,1465,FALSE,95.29195046439628,0,0.5587647501680806,TRUE
30,76,255,R,8.953913344987578,1194,FALSE,94.23074901445467,0,2.4058363513989747,TRUE
31,76,255,R,7.5616492620168945,1176,FALSE,95.92097902097902,0,NA,FALSE
32,76,255,R,9.362927319958406,1042,FALSE,97.01224970553592,0,NA,FALSE
33,76,255,R,9.339420368636643,1033,FALSE,95.85071521456436,0,NA,FALSE
34,76,255,R,10.10888795658139,159,FALSE,96.63658536585365,0,NA,FALSE
33,69,180,R,10.012394342554177,850,FALSE,94.21935483870968,0,-1.2775247733501942,TRUE
34,69,180,R,9.840255304484204,948,FALSE,93.72441860465116,0,-1.2483825686151278,TRUE
35,69,180,R,9.238592840257162,1078,FALSE,92.79015151515152,0,-0.9420312143996483,TRUE
36,69,180,R,8.864933490006914,1128,FALSE,93.05570469798657,0,-1.0903672746736817,TRUE
37,69,180,R,8.96469689451303,823,FALSE,92.94183006535948,0,NA,FALSE
38,69,180,R,8.719259252879855,867,FALSE,92.47603603603604,0,NA,FALSE
39,69,180,R,8.856016543313475,832,FALSE,91.84812030075187,0,NA,FALSE
40,69,180,R,8.792456860939648,542,FALSE,91.96533742331289,0,NA,FALSE
28,71,185,L,9.753610642003164,883,FALSE,90.10848708487086,0,-0.3270850820096314,TRUE
29,71,185,L,9.410951148392988,976,FALSE,89.95125725338492,0,-2.3058027079303685,TRUE
30,71,185,L,10.52460161385489,1066,FALSE,90.70225165562914,0,NA,FALSE
31,71,185,L,10.349917101370139,936,FALSE,91.378391959799,0,NA,FALSE
32,71,185,L,11.016135480560912,959,FALSE,89.78140200286123,0,NA,FALSE
33,71,185,L,10.977094488091785,159,FALSE,87.64545454545456,0,NA,FALSE
29,71,200,R,8.117689721860893,2804,TRUE,92.7936507936508,0,NA,FALSE
30,71,200,R,8.856223455591175,2513,TRUE,91.95772357723577,0,NA,FALSE
31,71,200,R,10.068681547106038,877,TRUE,91.21015873015874,0,NA,FALSE
32,77,245,R,9.86709166324405,792,FALSE,94.72127071823203,0,NA,FALSE
35,77,245,R,7.81095766671862,121,FALSE,94.21632653061225,0,NA,FALSE
29,75,235,R,9.808786121128213,1246,FALSE,93.61176470588235,0,NA,FALSE
30,75,235,R,9.37745118389609,794,FALSE,93.7119825708061,0,NA,FALSE
31,75,235,R,9.156258401423335,910,FALSE,94.74049295774648,0,-1.6631016533986553,TRUE
32,75,235,R,9.462309953465837,118,FALSE,92.73703703703704,0,0.16560447239692166,TRUE
35,75,235,R,7.632601496776363,625,FALSE,93.07739130434783,0,-0.3710621904237712,TRUE
36,75,235,R,7.771144270393582,930,FALSE,92.90264150943396,0,NA,FALSE
37,75,235,R,7.544511839348254,1052,FALSE,92.06271604938271,0,NA,FALSE
38,75,235,R,8.13279380181604,620,FALSE,94.14700854700855,0,NA,FALSE
39,75,235,R,7.369700641112563,434,FALSE,92.70632911392406,0,NA,FALSE
29,73,190,L,11.122553694141443,356,FALSE,88.69539170506913,0,NA,FALSE
31,73,195,R,9.703444153433459,427,FALSE,91.04141414141415,0,NA,FALSE
28,74,215,R,8.817614823096777,1316,TRUE,91.22462686567165,0,NA,FALSE
29,74,215,R,9.329538796314038,1475,TRUE,91.84725511302476,0,NA,FALSE
30,74,215,R,9.210958601819994,160,FALSE,90.99895833333333,0,NA,FALSE
28,75,235,R,9.682912841426356,549,TRUE,94.15856353591161,0,NA,FALSE
29,75,235,R,9.20583040833844,686,FALSE,94.5207627118644,0,NA,FALSE
30,75,235,R,9.408338139437449,378,FALSE,92.40220588235294,0,NA,FALSE
31,75,235,R,9.511441909308637,400,FALSE,93.93274021352313,0,NA,FALSE
31,78,220,R,6.903463885713007,230,FALSE,89.20579710144928,0,NA,FALSE
30,74,195,R,9.671609590855606,314,FALSE,90.86521739130434,0,NA,FALSE
31,74,195,R,8.474333025136621,1128,FALSE,89.44271844660194,0,NA,FALSE
32,74,195,R,8.67138564606065,271,FALSE,87.81555555555555,0,NA,FALSE
30,80,240,R,9.788056332917071,129,FALSE,92.16891891891892,0,NA,FALSE
29,77,215,R,9.625968914538761,874,FALSE,93.08780068728522,0,NA,FALSE
29,71,200,R,10.141587831680605,1139,FALSE,92.99033707865168,0,-1.933227521542122,TRUE
30,71,200,R,10.101650284264089,1188,FALSE,93.49458987783595,0,-2.1112565445026092,TRUE
31,71,200,R,9.950732038197788,1105,FALSE,92.49746376811594,0,NA,FALSE
32,71,200,R,8.240714352309713,1113,FALSE,92.33196930946292,0,NA,FALSE
33,71,200,R,9.508470660318494,1079,FALSE,91.05710955710956,0,NA,FALSE
34,71,200,R,8.674618541754622,112,FALSE,91.38333333333334,0,NA,FALSE
28,74,210,R,10.950832489988489,690,TRUE,85.22285714285715,0,0.8147099412215653,TRUE
30,74,210,R,10.268459467464739,513,TRUE,89.10484429065744,0,-3.5921458779590267,TRUE
31,74,210,R,10.3128141390639,207,FALSE,87.81487603305786,0,NA,FALSE
32,74,210,R,10.312379285680523,1152,TRUE,86.03756708407872,0,NA,FALSE
34,74,210,R,8.748241296204085,120,FALSE,85.51269841269841,0,NA,FALSE
31,74,220,L,4.36537170970948,404,TRUE,82.84565217391305,0,NA,FALSE
32,74,220,L,3.2770595747493156,456,TRUE,84.22045454545454,0,NA,FALSE
29,73,215,R,10.306479495462558,1013,FALSE,94.62539682539683,0,-0.9905627021740884,TRUE
30,73,215,R,10.19204021377536,876,FALSE,94.9076923076923,0,-0.43076923076922924,TRUE
31,73,215,R,7.787838478975066,1097,FALSE,94.92297650130548,0,NA,FALSE
32,73,215,R,7.903595981079302,1141,FALSE,94.4784140969163,0,NA,FALSE
33,73,215,R,7.806550880045164,865,FALSE,93.63483412322275,0,NA,FALSE
34,73,215,R,9.470948536164864,668,FALSE,94.47692307692307,0,NA,FALSE
30,71,195,L,11.788123670088815,160,FALSE,89.69324324324324,0,NA,FALSE
32,74,225,R,7.488691064686622,693,TRUE,90.65508474576271,0,NA,FALSE
33,74,225,R,6.954427797046886,1261,FALSE,90.61026785714286,0,NA,FALSE
34,74,225,R,6.333430771622764,667,FALSE,89.54203539823008,0,NA,FALSE
35,74,225,R,6.225097493627472,636,FALSE,88.64372294372295,0,NA,FALSE
28,74,245,L,9.39622732877635,2896,TRUE,90.13092783505155,0,-2.286483390607117,TRUE
29,74,245,L,9.511209442945653,3034,TRUE,89.53473837209303,0,-2.0189110339635334,TRUE
30,74,245,L,9.108515166200009,3063,TRUE,88.60371134020619,0,-1.290032094923177,TRUE
31,74,245,L,9.045403154970582,2456,TRUE,87.60958549222799,0,NA,FALSE
32,74,245,L,7.853117630572465,2970,TRUE,87.84444444444443,0,NA,FALSE
33,74,245,L,8.630089986956618,2495,TRUE,87.5158273381295,0,NA,FALSE
34,74,245,L,8.609207536522701,1169,TRUE,87.31367924528301,0,NA,FALSE
26,75,230,R,9.951162036756553,3443,TRUE,92.1059419622294,0,-0.9657699720574016,TRUE
27,75,230,R,9.899238482858737,3290,TRUE,92.56343126967471,0,-1.3518894194544373,TRUE
